Problem,Planner,Dom,Time,Steps,Comp,Stage,cc5Rad,maxEigCentr,cc18Periph,cc47Rad,cc43Rad,cc27M,cc34Cent,cc1Periph,cc13M,cc18Cent,cc33N,cc14N,cc35N,cc22Dens,cc44N,cc14Rad,cc2Rad,cc43MaxEcc,cc12Cent,cc22Rad,cc40Dens,cc39Cent,cc7Dens,cc27Cent,cc38Dens,cc11M,cc9Diam,cc11Cent,cc2Periph,cc33Periph,cc1MaxEcc,trans,cc31Diam,cc34MaxEcc,cc6Periph,cc1Diam,cc28Diam,cc31MaxEcc,cc13MaxEcc,cc7M,cc11N,cc43Periph,cc30MaxEcc,cc41Rad,cc31Rad,cc40M,cc9MaxEcc,cc18Diam,cc6MaxEcc,cc28Cent,cc43Cent,cc3M,cc22Diam,cc25MaxEcc,cc33Dens,cc34M,cc29M,cc35M,cc40Periph,cc47MaxEcc,cc29Dens,cc44Dens,cc9M,cc0Dens,cc0M,cc29Diam,cc14Dens,cc12N,cc47Dens,cc2MaxEcc,cc1M,cc5Dens,cc28Rad,cc26Rad,cc38M,cc40MaxEcc,cc39Diam,cc33Rad,cc0MaxEcc,cc3Periph,cc35Cent,cc29MaxEcc,cc12M,cc5MaxEcc,cc1Cent,cc28M,isolated,edgeCover,cc27MaxEcc,cc27Rad,maxLoadCentr,cc29Rad,cc31Periph,cc35Diam,cc41N,cc12MaxEcc,cc35Dens,cc13Periph,cc40Cent,cc47M,cc0Cent,cc26Periph,cc14M,cc7MaxEcc,cc9Rad,cc3Cent,cc4Dens,cc26Cent,cc12Dens,cc38N,cc14Periph,cc7Cent,cc28MaxEcc,cc30Periph,cc18Dens,cc26N,cc1N,cc43Diam,cc39N,cc29Cent,cc19M,cc5Cent,cc33Diam,cc38Periph,cc29Periph,cc7Rad,cc19Diam,cc2Dens,cc4Cent,cc30N,cc11Periph,cc30Cent,cc22N,cc12Periph,cc18M,cc33M,cc14MaxEcc,cc39Dens,cc25Periph,cc41Cent,cc5Periph,cc6N,cc11MaxEcc,cc0Diam,cc40Diam,cc28N,cc28Periph,cc35Rad,cc39M,ccCount,maxAvgDegConn,cc4Diam,cc13Rad,cc47Cent,cc28Dens,cc3Rad,cc0Periph,cc30Dens,cc13Cent,cc27N,cc47Periph,cc11Diam,cc12Rad,cc4N,cc9N,cc27Diam,cc6Dens,cc11Dens,size,cc40N,cc47N,cc22MaxEcc,cc25Rad,cc44MaxEcc,cc31Cent,cc2Diam,cc25M,cc7N,degAssort,cc6M,vertexCover,cc4Rad,cc18N,cc6Diam,cc25N,maxTriangles,cc0Rad,cc30Rad,cc30M,cc3Diam,cc6Cent,cc38Rad,cc14Diam,cc44M,ccMax,cc3Dens,cc27Dens,cc38MaxEcc,cc39Periph,cc13N,cc2N,cc12Diam,cc9Cent,cc26Diam,cc25Dens,cc34Dens,cc7Diam,cc39MaxEcc,cc7Periph,cc38Cent,cc43M,cc13Diam,cc2M,ccMin,cc19MaxEcc,cc19Periph,cc1Rad,cc41Periph,cc2Cent,cc5N,cc4MaxEcc,cc22M,cc19Dens,cc22Periph,cc44Diam,cc29N,cc4Periph,cc44Periph,maxCloseCentr,cc47Diam,cc35Periph,cc0N,cc41Diam,greedyCol,cc31M,avgClust,cc26M,cc14Cent,cc9Periph,cc18Rad,cc19Rad,cc34Periph,cc43Dens,cc4M,cc25Diam,cc9Dens,cc5M,cc18MaxEcc,cc43N,cc11Rad,cc30Diam,cc39Rad,cc3N,order,cc3MaxEcc,cc33MaxEcc,cc5Diam,cc27Periph,cc44Rad,cc34N,cc38Diam,cc41Dens,cc44Cent,cc26MaxEcc,cc19N,cc6Rad,cc25Cent,cc19Cent,cc13Dens,cc34Rad,cc31N,cc35MaxEcc,cc41MaxEcc,cc41M,cc22Cent,cc40Rad,cc1Dens,cc34Diam,cc31Dens,cc33Cent,cc26Dens,maxBetwCent
BLOCKS-19-0,hsp2,blocks,85422,120,IPC2000,4,NA,0.1799424663622065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7516604223433242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448276,767.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,46.0,NA,NA,0.03152948345177658,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.847458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,16.0,35.90384615384615,NA,NA,NA,NA,NA,49.152542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3537215824044355,NA,88.0,NA,NA,NA,NA,558.0,2.0,NA,NA,NA,NA,NA,NA,NA,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5029904306220095,NA,NA,59.0,NA,27.0,NA,0.48235376721457524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03155633821162487
BLOCKS-19-0,hsp2,blocks,85422,120,IPC2000,5,NA,0.18193136133369905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7897163823879413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406195,695.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,31.0,NA,NA,0.08014797470667154,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.067797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,35.75,NA,NA,NA,NA,NA,55.932203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3038326857111531,NA,56.0,NA,NA,NA,NA,513.0,2.0,NA,NA,NA,NA,NA,NA,NA,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7435897435897436,NA,NA,59.0,NA,27.0,NA,0.7144686360360449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08042308827648632
BLOCKS-19-1,hsp2,blocks,114450.1,116,IPC2000,1,NA,0.46574501936340085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154412,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,25.0,NA,NA,0.4527777777777777,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,8.0,NA,NA,NA,NA,NA,70.588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7220000000000003,NA,6.0,NA,NA,NA,NA,5.0,2.0,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,NA,17.0,NA,4.0,NA,0.14915966386554622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4527777777777777
BLOCKS-19-1,hsp2,blocks,114450.1,116,IPC2000,2,NA,0.2134062592726529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.902439,NA,NA,0.6930161166538756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,38.0,NA,NA,0.011823948958478598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,23.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.0,NA,NA,NA,NA,NA,NA,3.0,NA,NA,0.3355400985474754,NA,72.0,NA,NA,NA,NA,249.0,NA,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.0,2.0,NA,NA,NA,NA,56.097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4273504273504274,NA,NA,NA,NA,19.0,NA,0.38206520026337576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01208171648026306
BLOCKS-19-1,hsp2,blocks,114450.1,116,IPC2000,3,NA,0.21745113561398122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7163120567375887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39878,327.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,22.0,NA,NA,0.062060055766196096,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,23.571428571428573,NA,NA,NA,NA,NA,43.902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18455754847606226,NA,40.0,NA,NA,NA,NA,216.0,2.0,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7407407407407407,NA,NA,41.0,NA,19.0,NA,0.5967247163730951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061796153909157006
BLOCKS-19-1,hsp2,blocks,114450.1,116,IPC2000,4,NA,0.15885594055433463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.441558,NA,NA,0.7688154765730445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,53.0,NA,NA,0.031382465465815974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0,44.10294117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223.0,NA,NA,NA,NA,NA,NA,3.0,NA,NA,0.3985693541433917,NA,102.0,NA,NA,NA,NA,887.0,NA,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210.0,2.0,NA,NA,NA,NA,41.558442,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5497810774795355,NA,NA,NA,NA,33.0,NA,0.5537399620863008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031409316837229376
BLOCKS-19-1,hsp2,blocks,114450.1,116,IPC2000,5,NA,0.16029717386344372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8030136785897155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379357,1110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,43.0,NA,NA,0.062026559460318854,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.558442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,44.0,NA,NA,NA,NA,NA,58.441558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37446651327571684,NA,72.0,NA,NA,NA,NA,823.0,2.0,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7238095238095238,NA,NA,77.0,NA,33.0,NA,0.688528316356505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06219739782509347
BLOCKS-20-0,hsp2,blocks,1722,70,IPC2000,1,NA,0.46574501936340085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154412,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,25.0,NA,NA,0.4527777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,8.0,NA,NA,NA,NA,NA,70.588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7220000000000003,NA,6.0,NA,NA,NA,NA,5.0,2.0,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,NA,17.0,NA,4.0,NA,0.1491596638655462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4527777777777777
BLOCKS-20-0,hsp2,blocks,1722,70,IPC2000,2,NA,0.22320278624012524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6933505487411233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45377,319.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,36.0,NA,NA,0.011030908089301518,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,18.0,22.45,NA,NA,NA,NA,NA,44.736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34171539726948413,NA,72.0,NA,NA,NA,NA,214.0,2.0,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4017018779342723,NA,NA,38.0,NA,18.0,NA,0.3691736088843148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011296660892166844
BLOCKS-20-0,hsp2,blocks,1722,70,IPC2000,3,NA,0.22814842334366556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7105740181268883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394026,277.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,19.0,NA,NA,0.07315880306076386,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,22.0,NA,NA,NA,NA,NA,44.736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1237269520287457,NA,38.0,NA,NA,NA,NA,185.0,2.0,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,38.0,NA,18.0,NA,0.6030410539027197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07316503640033055
BLOCKS-20-0,hsp2,blocks,1722,70,IPC2000,4,NA,0.1693098402330607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759607668301382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427568,974.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,49.0,NA,NA,0.030345963824357555,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,16.0,39.5,NA,NA,NA,NA,NA,54.411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38006568671635826,NA,96.0,NA,NA,NA,NA,715.0,2.0,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5199814664658867,NA,NA,68.0,NA,30.0,NA,0.5088279376159469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030372154007720833
BLOCKS-20-0,hsp2,blocks,1722,70,IPC2000,5,NA,0.17148061333241402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7955812442285988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389816,888.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,37.0,NA,NA,0.07001352299699727,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,40.333333333333336,NA,NA,NA,NA,NA,57.352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3386366509752907,NA,66.0,NA,NA,NA,NA,666.0,2.0,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7362637362637363,NA,NA,68.0,NA,30.0,NA,0.6980305754164684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07023166206613614
